event_id,lead_id,event_time,event_type,purpose,project_id,project_name,payload_summary,source_package
EV-0180-06,L-0180,2026-06-02T23:05:00.000Z,sales_handoff_created,commercial,84b8dd4b_0ad1_e811_a2b8_00155d119707,Masfoot Buildings,sales_handoff_created for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0181-01,L-0181,2026-06-02T20:00:00.000Z,session_started,buy,b514b2db_08f8_ea11_a2c5_00155d119619,Musherif Villas,session_started for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0181-02,L-0181,2026-06-02T20:01:00.000Z,intent_detected,buy,b514b2db_08f8_ea11_a2c5_00155d119619,Musherif Villas,intent_detected for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0181-03,L-0181,2026-06-02T20:02:00.000Z,slots_captured,buy,b514b2db_08f8_ea11_a2c5_00155d119619,Musherif Villas,slots_captured for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0181-04,L-0181,2026-06-02T20:03:00.000Z,recommendation_generated,buy,b514b2db_08f8_ea11_a2c5_00155d119619,Musherif Villas,Recommended Musherif Villas using validated v3 project_id b514b2db_08f8_ea11_a2c5_00155d119619,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0181-05,L-0181,2026-06-02T20:04:00.000Z,lead_scored,buy,b514b2db_08f8_ea11_a2c5_00155d119619,Musherif Villas,lead_scored for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0181-06,L-0181,2026-06-02T20:05:00.000Z,sales_handoff_created,buy,b514b2db_08f8_ea11_a2c5_00155d119619,Musherif Villas,sales_handoff_created for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0182-01,L-0182,2026-06-02T17:00:00.000Z,session_started,rent,f8b7dd4b_0ad1_e811_a2b8_00155d119707,New Gold Market,session_started for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0182-02,L-0182,2026-06-02T17:01:00.000Z,intent_detected,rent,f8b7dd4b_0ad1_e811_a2b8_00155d119707,New Gold Market,intent_detected for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0182-03,L-0182,2026-06-02T17:02:00.000Z,slots_captured,rent,f8b7dd4b_0ad1_e811_a2b8_00155d119707,New Gold Market,slots_captured for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0182-04,L-0182,2026-06-02T17:03:00.000Z,recommendation_generated,rent,f8b7dd4b_0ad1_e811_a2b8_00155d119707,New Gold Market,Recommended New Gold Market using validated v3 project_id f8b7dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0182-05,L-0182,2026-06-02T17:04:00.000Z,lead_scored,rent,f8b7dd4b_0ad1_e811_a2b8_00155d119707,New Gold Market,lead_scored for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0182-06,L-0182,2026-06-02T17:05:00.000Z,sales_handoff_created,rent,f8b7dd4b_0ad1_e811_a2b8_00155d119707,New Gold Market,sales_handoff_created for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0183-01,L-0183,2026-06-02T14:00:00.000Z,session_started,invest,e9afbd0c_b405_ee11_a2bc_00155d119841,New Musherif Villas,session_started for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0183-02,L-0183,2026-06-02T14:01:00.000Z,intent_detected,invest,e9afbd0c_b405_ee11_a2bc_00155d119841,New Musherif Villas,intent_detected for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0183-03,L-0183,2026-06-02T14:02:00.000Z,slots_captured,invest,e9afbd0c_b405_ee11_a2bc_00155d119841,New Musherif Villas,slots_captured for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0183-04,L-0183,2026-06-02T14:03:00.000Z,recommendation_generated,invest,e9afbd0c_b405_ee11_a2bc_00155d119841,New Musherif Villas,Recommended New Musherif Villas using validated v3 project_id e9afbd0c_b405_ee11_a2bc_00155d119841,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0183-05,L-0183,2026-06-02T14:04:00.000Z,lead_scored,invest,e9afbd0c_b405_ee11_a2bc_00155d119841,New Musherif Villas,lead_scored for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0183-06,L-0183,2026-06-02T14:05:00.000Z,sales_handoff_created,invest,e9afbd0c_b405_ee11_a2bc_00155d119841,New Musherif Villas,sales_handoff_created for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0184-01,L-0184,2026-06-02T11:00:00.000Z,session_started,commercial,f0b7dd4b_0ad1_e811_a2b8_00155d119707,Nuaiemiyah Towers,session_started for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0184-02,L-0184,2026-06-02T11:01:00.000Z,intent_detected,commercial,f0b7dd4b_0ad1_e811_a2b8_00155d119707,Nuaiemiyah Towers,intent_detected for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0184-03,L-0184,2026-06-02T11:02:00.000Z,slots_captured,commercial,f0b7dd4b_0ad1_e811_a2b8_00155d119707,Nuaiemiyah Towers,slots_captured for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0184-04,L-0184,2026-06-02T11:03:00.000Z,recommendation_generated,commercial,f0b7dd4b_0ad1_e811_a2b8_00155d119707,Nuaiemiyah Towers,Recommended Nuaiemiyah Towers using validated v3 project_id f0b7dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0184-05,L-0184,2026-06-02T11:04:00.000Z,lead_scored,commercial,f0b7dd4b_0ad1_e811_a2b8_00155d119707,Nuaiemiyah Towers,lead_scored for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0184-06,L-0184,2026-06-02T11:05:00.000Z,sales_handoff_created,commercial,f0b7dd4b_0ad1_e811_a2b8_00155d119707,Nuaiemiyah Towers,sales_handoff_created for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0185-01,L-0185,2026-06-02T08:00:00.000Z,session_started,buy,fab7dd4b_0ad1_e811_a2b8_00155d119707,Old Gold Market,session_started for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0185-02,L-0185,2026-06-02T08:01:00.000Z,intent_detected,buy,fab7dd4b_0ad1_e811_a2b8_00155d119707,Old Gold Market,intent_detected for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0185-03,L-0185,2026-06-02T08:02:00.000Z,slots_captured,buy,fab7dd4b_0ad1_e811_a2b8_00155d119707,Old Gold Market,slots_captured for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0185-04,L-0185,2026-06-02T08:03:00.000Z,recommendation_generated,buy,fab7dd4b_0ad1_e811_a2b8_00155d119707,Old Gold Market,Recommended Old Gold Market using validated v3 project_id fab7dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0185-05,L-0185,2026-06-02T08:04:00.000Z,lead_scored,buy,fab7dd4b_0ad1_e811_a2b8_00155d119707,Old Gold Market,lead_scored for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0185-06,L-0185,2026-06-02T08:05:00.000Z,sales_handoff_created,buy,fab7dd4b_0ad1_e811_a2b8_00155d119707,Old Gold Market,sales_handoff_created for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0186-01,L-0186,2026-06-02T05:00:00.000Z,session_started,rent,0cb8dd4b_0ad1_e811_a2b8_00155d119707,Old Quds,session_started for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0186-02,L-0186,2026-06-02T05:01:00.000Z,intent_detected,rent,0cb8dd4b_0ad1_e811_a2b8_00155d119707,Old Quds,intent_detected for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0186-03,L-0186,2026-06-02T05:02:00.000Z,slots_captured,rent,0cb8dd4b_0ad1_e811_a2b8_00155d119707,Old Quds,slots_captured for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0186-04,L-0186,2026-06-02T05:03:00.000Z,recommendation_generated,rent,0cb8dd4b_0ad1_e811_a2b8_00155d119707,Old Quds,Recommended Old Quds using validated v3 project_id 0cb8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0186-05,L-0186,2026-06-02T05:04:00.000Z,lead_scored,rent,0cb8dd4b_0ad1_e811_a2b8_00155d119707,Old Quds,lead_scored for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0186-06,L-0186,2026-06-02T05:05:00.000Z,sales_handoff_created,rent,0cb8dd4b_0ad1_e811_a2b8_00155d119707,Old Quds,sales_handoff_created for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0187-01,L-0187,2026-06-02T02:00:00.000Z,session_started,invest,bd8bd1e6_0420_e911_a2b8_00155d119707,Orient Towers,session_started for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0187-02,L-0187,2026-06-02T02:01:00.000Z,intent_detected,invest,bd8bd1e6_0420_e911_a2b8_00155d119707,Orient Towers,intent_detected for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0187-03,L-0187,2026-06-02T02:02:00.000Z,slots_captured,invest,bd8bd1e6_0420_e911_a2b8_00155d119707,Orient Towers,slots_captured for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0187-04,L-0187,2026-06-02T02:03:00.000Z,recommendation_generated,invest,bd8bd1e6_0420_e911_a2b8_00155d119707,Orient Towers,Recommended Orient Towers using validated v3 project_id bd8bd1e6_0420_e911_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0187-05,L-0187,2026-06-02T02:04:00.000Z,lead_scored,invest,bd8bd1e6_0420_e911_a2b8_00155d119707,Orient Towers,lead_scored for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0187-06,L-0187,2026-06-02T02:05:00.000Z,sales_handoff_created,invest,bd8bd1e6_0420_e911_a2b8_00155d119707,Orient Towers,sales_handoff_created for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0188-01,L-0188,2026-06-01T23:00:00.000Z,session_started,commercial,6cb8dd4b_0ad1_e811_a2b8_00155d119707,Preston shops,session_started for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0188-02,L-0188,2026-06-01T23:01:00.000Z,intent_detected,commercial,6cb8dd4b_0ad1_e811_a2b8_00155d119707,Preston shops,intent_detected for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0188-03,L-0188,2026-06-01T23:02:00.000Z,slots_captured,commercial,6cb8dd4b_0ad1_e811_a2b8_00155d119707,Preston shops,slots_captured for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0188-04,L-0188,2026-06-01T23:03:00.000Z,recommendation_generated,commercial,6cb8dd4b_0ad1_e811_a2b8_00155d119707,Preston shops,Recommended Preston shops using validated v3 project_id 6cb8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0188-05,L-0188,2026-06-01T23:04:00.000Z,lead_scored,commercial,6cb8dd4b_0ad1_e811_a2b8_00155d119707,Preston shops,lead_scored for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0188-06,L-0188,2026-06-01T23:05:00.000Z,sales_handoff_created,commercial,6cb8dd4b_0ad1_e811_a2b8_00155d119707,Preston shops,sales_handoff_created for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0189-01,L-0189,2026-06-01T20:00:00.000Z,session_started,buy,f2b7dd4b_0ad1_e811_a2b8_00155d119707,Rashidia Towers,session_started for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0189-02,L-0189,2026-06-01T20:01:00.000Z,intent_detected,buy,f2b7dd4b_0ad1_e811_a2b8_00155d119707,Rashidia Towers,intent_detected for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0189-03,L-0189,2026-06-01T20:02:00.000Z,slots_captured,buy,f2b7dd4b_0ad1_e811_a2b8_00155d119707,Rashidia Towers,slots_captured for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0189-04,L-0189,2026-06-01T20:03:00.000Z,recommendation_generated,buy,f2b7dd4b_0ad1_e811_a2b8_00155d119707,Rashidia Towers,Recommended Rashidia Towers using validated v3 project_id f2b7dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0189-05,L-0189,2026-06-01T20:04:00.000Z,lead_scored,buy,f2b7dd4b_0ad1_e811_a2b8_00155d119707,Rashidia Towers,lead_scored for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0189-06,L-0189,2026-06-01T20:05:00.000Z,sales_handoff_created,buy,f2b7dd4b_0ad1_e811_a2b8_00155d119707,Rashidia Towers,sales_handoff_created for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0190-01,L-0190,2026-06-01T17:00:00.000Z,session_started,rent,46b8dd4b_0ad1_e811_a2b8_00155d119707,Rawdat Al Reef Flats & Shops,session_started for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0190-02,L-0190,2026-06-01T17:01:00.000Z,intent_detected,rent,46b8dd4b_0ad1_e811_a2b8_00155d119707,Rawdat Al Reef Flats & Shops,intent_detected for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0190-03,L-0190,2026-06-01T17:02:00.000Z,slots_captured,rent,46b8dd4b_0ad1_e811_a2b8_00155d119707,Rawdat Al Reef Flats & Shops,slots_captured for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0190-04,L-0190,2026-06-01T17:03:00.000Z,recommendation_generated,rent,46b8dd4b_0ad1_e811_a2b8_00155d119707,Rawdat Al Reef Flats & Shops,Recommended Rawdat Al Reef Flats & Shops using validated v3 project_id 46b8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0190-05,L-0190,2026-06-01T17:04:00.000Z,lead_scored,rent,46b8dd4b_0ad1_e811_a2b8_00155d119707,Rawdat Al Reef Flats & Shops,lead_scored for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0190-06,L-0190,2026-06-01T17:05:00.000Z,sales_handoff_created,rent,46b8dd4b_0ad1_e811_a2b8_00155d119707,Rawdat Al Reef Flats & Shops,sales_handoff_created for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0191-01,L-0191,2026-06-01T14:00:00.000Z,session_started,invest,4ab8dd4b_0ad1_e811_a2b8_00155d119707,Traditional Houses - Al Manama,session_started for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0191-02,L-0191,2026-06-01T14:01:00.000Z,intent_detected,invest,4ab8dd4b_0ad1_e811_a2b8_00155d119707,Traditional Houses - Al Manama,intent_detected for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0191-03,L-0191,2026-06-01T14:02:00.000Z,slots_captured,invest,4ab8dd4b_0ad1_e811_a2b8_00155d119707,Traditional Houses - Al Manama,slots_captured for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0191-04,L-0191,2026-06-01T14:03:00.000Z,recommendation_generated,invest,4ab8dd4b_0ad1_e811_a2b8_00155d119707,Traditional Houses - Al Manama,Recommended Traditional Houses - Al Manama using validated v3 project_id 4ab8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0191-05,L-0191,2026-06-01T14:04:00.000Z,lead_scored,invest,4ab8dd4b_0ad1_e811_a2b8_00155d119707,Traditional Houses - Al Manama,lead_scored for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0191-06,L-0191,2026-06-01T14:05:00.000Z,sales_handoff_created,invest,4ab8dd4b_0ad1_e811_a2b8_00155d119707,Traditional Houses - Al Manama,sales_handoff_created for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0192-01,L-0192,2026-06-01T11:00:00.000Z,session_started,buy,cab8dd4b_0ad1_e811_a2b8_00155d119707,Waqf Thamer Saied Salman (University),session_started for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0192-02,L-0192,2026-06-01T11:01:00.000Z,intent_detected,buy,cab8dd4b_0ad1_e811_a2b8_00155d119707,Waqf Thamer Saied Salman (University),intent_detected for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0192-03,L-0192,2026-06-01T11:02:00.000Z,slots_captured,buy,cab8dd4b_0ad1_e811_a2b8_00155d119707,Waqf Thamer Saied Salman (University),slots_captured for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0192-04,L-0192,2026-06-01T11:03:00.000Z,recommendation_generated,buy,cab8dd4b_0ad1_e811_a2b8_00155d119707,Waqf Thamer Saied Salman (University),Recommended Waqf Thamer Saied Salman (University) using validated v3 project_id cab8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0192-05,L-0192,2026-06-01T11:04:00.000Z,lead_scored,buy,cab8dd4b_0ad1_e811_a2b8_00155d119707,Waqf Thamer Saied Salman (University),lead_scored for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0192-06,L-0192,2026-06-01T11:05:00.000Z,sales_handoff_created,buy,cab8dd4b_0ad1_e811_a2b8_00155d119707,Waqf Thamer Saied Salman (University),sales_handoff_created for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0193-01,L-0193,2026-06-01T08:00:00.000Z,session_started,buy,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,session_started for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0193-02,L-0193,2026-06-01T08:01:00.000Z,intent_detected,buy,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,intent_detected for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0193-03,L-0193,2026-06-01T08:02:00.000Z,slots_captured,buy,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,slots_captured for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0193-04,L-0193,2026-06-01T08:03:00.000Z,recommendation_generated,buy,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,Recommended Dusit Thani Residences Ajman using validated v3 project_id 836256dc_a305_f111_8407_70a8a5232028,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0193-05,L-0193,2026-06-01T08:04:00.000Z,lead_scored,buy,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,lead_scored for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0193-06,L-0193,2026-06-01T08:05:00.000Z,sales_handoff_created,buy,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,sales_handoff_created for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0194-01,L-0194,2026-06-01T05:00:00.000Z,session_started,rent,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,session_started for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0194-02,L-0194,2026-06-01T05:01:00.000Z,intent_detected,rent,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,intent_detected for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0194-03,L-0194,2026-06-01T05:02:00.000Z,slots_captured,rent,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,slots_captured for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0194-04,L-0194,2026-06-01T05:03:00.000Z,recommendation_generated,rent,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,Recommended Dusit Thani Residences Ajman using validated v3 project_id 836256dc_a305_f111_8407_70a8a5232028,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0194-05,L-0194,2026-06-01T05:04:00.000Z,lead_scored,rent,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,lead_scored for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0194-06,L-0194,2026-06-01T05:05:00.000Z,sales_handoff_created,rent,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,sales_handoff_created for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0195-01,L-0195,2026-06-01T02:00:00.000Z,session_started,invest,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,session_started for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0195-02,L-0195,2026-06-01T02:01:00.000Z,intent_detected,invest,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,intent_detected for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0195-03,L-0195,2026-06-01T02:02:00.000Z,slots_captured,invest,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,slots_captured for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0195-04,L-0195,2026-06-01T02:03:00.000Z,recommendation_generated,invest,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,Recommended Dusit Thani Residences Ajman using validated v3 project_id 836256dc_a305_f111_8407_70a8a5232028,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0195-05,L-0195,2026-06-01T02:04:00.000Z,lead_scored,invest,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,lead_scored for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0195-06,L-0195,2026-06-01T02:05:00.000Z,sales_handoff_created,invest,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,sales_handoff_created for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0196-01,L-0196,2026-05-31T23:00:00.000Z,session_started,invest,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,session_started for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0196-02,L-0196,2026-05-31T23:01:00.000Z,intent_detected,invest,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,intent_detected for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0196-03,L-0196,2026-05-31T23:02:00.000Z,slots_captured,invest,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,slots_captured for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0196-04,L-0196,2026-05-31T23:03:00.000Z,recommendation_generated,invest,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,Recommended Dusit Thani Residences Ajman using validated v3 project_id 836256dc_a305_f111_8407_70a8a5232028,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0196-05,L-0196,2026-05-31T23:04:00.000Z,lead_scored,invest,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,lead_scored for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0196-06,L-0196,2026-05-31T23:05:00.000Z,sales_handoff_created,invest,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,sales_handoff_created for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0197-01,L-0197,2026-05-31T20:00:00.000Z,session_started,buy,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,session_started for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0197-02,L-0197,2026-05-31T20:01:00.000Z,intent_detected,buy,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,intent_detected for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0197-03,L-0197,2026-05-31T20:02:00.000Z,slots_captured,buy,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,slots_captured for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0197-04,L-0197,2026-05-31T20:03:00.000Z,recommendation_generated,buy,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,Recommended Dusit Thani Residences Ajman using validated v3 project_id 836256dc_a305_f111_8407_70a8a5232028,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0197-05,L-0197,2026-05-31T20:04:00.000Z,lead_scored,buy,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,lead_scored for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0197-06,L-0197,2026-05-31T20:05:00.000Z,sales_handoff_created,buy,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,sales_handoff_created for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0198-01,L-0198,2026-05-31T17:00:00.000Z,session_started,rent,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,session_started for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0198-02,L-0198,2026-05-31T17:01:00.000Z,intent_detected,rent,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,intent_detected for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0198-03,L-0198,2026-05-31T17:02:00.000Z,slots_captured,rent,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,slots_captured for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0198-04,L-0198,2026-05-31T17:03:00.000Z,recommendation_generated,rent,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,Recommended Dusit Thani Residences Ajman using validated v3 project_id 836256dc_a305_f111_8407_70a8a5232028,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0198-05,L-0198,2026-05-31T17:04:00.000Z,lead_scored,rent,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,lead_scored for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0198-06,L-0198,2026-05-31T17:05:00.000Z,sales_handoff_created,rent,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,sales_handoff_created for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0199-01,L-0199,2026-05-31T14:00:00.000Z,session_started,invest,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,session_started for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0199-02,L-0199,2026-05-31T14:01:00.000Z,intent_detected,invest,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,intent_detected for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0199-03,L-0199,2026-05-31T14:02:00.000Z,slots_captured,invest,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,slots_captured for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0199-04,L-0199,2026-05-31T14:03:00.000Z,recommendation_generated,invest,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,Recommended Dusit Thani Residences Ajman using validated v3 project_id 836256dc_a305_f111_8407_70a8a5232028,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0199-05,L-0199,2026-05-31T14:04:00.000Z,lead_scored,invest,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,lead_scored for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0199-06,L-0199,2026-05-31T14:05:00.000Z,sales_handoff_created,invest,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,sales_handoff_created for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0200-01,L-0200,2026-05-31T11:00:00.000Z,session_started,buy,ed194b08_59aa_f011_a2e0_00155d119f3e,Mawjan,session_started for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0200-02,L-0200,2026-05-31T11:01:00.000Z,intent_detected,buy,ed194b08_59aa_f011_a2e0_00155d119f3e,Mawjan,intent_detected for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0200-03,L-0200,2026-05-31T11:02:00.000Z,slots_captured,buy,ed194b08_59aa_f011_a2e0_00155d119f3e,Mawjan,slots_captured for buy,AQAAR-KB-ACQ-FINAL-v3.zip
