audit_id,entity_id,field_name,field_value,source_url,evidence_snippet,capture_timestamp
audit_f0b7dd4b_0ad1_e811_a2b8_00155d119707_project_name_1,f0b7dd4b_0ad1_e811_a2b8_00155d119707,project_name,Nuaiemiyah Towers,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Nuaiemiyah%20Towers&pageNumber=1&pageSize=100,project_name: Nuaiemiyah Towers,2026-06-24T09:31:12.532Z
audit_f0b7dd4b_0ad1_e811_a2b8_00155d119707_developer_2,f0b7dd4b_0ad1_e811_a2b8_00155d119707,developer,Aqaar,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Nuaiemiyah%20Towers&pageNumber=1&pageSize=100,developer: Aqaar,2026-06-24T09:31:12.532Z
audit_f0b7dd4b_0ad1_e811_a2b8_00155d119707_project_code_3,f0b7dd4b_0ad1_e811_a2b8_00155d119707,project_code,PRJ-7,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Nuaiemiyah%20Towers&pageNumber=1&pageSize=100,project_code: PRJ-7,2026-06-24T09:31:12.532Z
audit_f0b7dd4b_0ad1_e811_a2b8_00155d119707_project_for_4,f0b7dd4b_0ad1_e811_a2b8_00155d119707,project_for,Sales,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Nuaiemiyah%20Towers&pageNumber=1&pageSize=100,project_for: Sales,2026-06-24T09:31:12.532Z
audit_f0b7dd4b_0ad1_e811_a2b8_00155d119707_sales_status_text_5,f0b7dd4b_0ad1_e811_a2b8_00155d119707,sales_status_text,100% Sold out,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Nuaiemiyah%20Towers&pageNumber=1&pageSize=100,sales_status_text: 100% Sold out,2026-06-24T09:31:12.532Z
audit_f0b7dd4b_0ad1_e811_a2b8_00155d119707_start_price_6,f0b7dd4b_0ad1_e811_a2b8_00155d119707,start_price,139000,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Nuaiemiyah%20Towers&pageNumber=1&pageSize=100,start_price: 139000,2026-06-24T09:31:12.532Z
audit_f0b7dd4b_0ad1_e811_a2b8_00155d119707_project_description_7,f0b7dd4b_0ad1_e811_a2b8_00155d119707,project_description,"Nuaiemiyah Towers represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.",https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Nuaiemiyah%20Towers&pageNumber=1&pageSize=100,"project_description: Nuaiemiyah Towers represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of resid",2026-06-24T09:31:12.532Z
audit_f0b7dd4b_0ad1_e811_a2b8_00155d119707_latitude_8,f0b7dd4b_0ad1_e811_a2b8_00155d119707,latitude,25.3861778,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Nuaiemiyah%20Towers&pageNumber=1&pageSize=100,latitude: 25.3861778,2026-06-24T09:31:12.532Z
audit_f0b7dd4b_0ad1_e811_a2b8_00155d119707_longitude_9,f0b7dd4b_0ad1_e811_a2b8_00155d119707,longitude,55.4586772,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Nuaiemiyah%20Towers&pageNumber=1&pageSize=100,longitude: 55.4586772,2026-06-24T09:31:12.532Z
audit_f0b7dd4b_0ad1_e811_a2b8_00155d119707_telephone_10,f0b7dd4b_0ad1_e811_a2b8_00155d119707,telephone,600515155,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Nuaiemiyah%20Towers&pageNumber=1&pageSize=100,telephone: 600515155,2026-06-24T09:31:12.532Z
audit_f0b7dd4b_0ad1_e811_a2b8_00155d119707_email_11,f0b7dd4b_0ad1_e811_a2b8_00155d119707,email,info@aqaar.com,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Nuaiemiyah%20Towers&pageNumber=1&pageSize=100,email: info@aqaar.com,2026-06-24T09:31:12.532Z
audit_f0b7dd4b_0ad1_e811_a2b8_00155d119707_whatsapp_12,f0b7dd4b_0ad1_e811_a2b8_00155d119707,whatsapp,971600515155,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Nuaiemiyah%20Towers&pageNumber=1&pageSize=100,whatsapp: 971600515155,2026-06-24T09:31:12.532Z
audit_f0b7dd4b_0ad1_e811_a2b8_00155d119707_primary_image_url_13,f0b7dd4b_0ad1_e811_a2b8_00155d119707,primary_image_url,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728552890/Aqaar/Main%20Portal/community/images/Nuaiemiyah_Towers/_DSC1971-1728552890.jpg,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Nuaiemiyah%20Towers&pageNumber=1&pageSize=100,primary_image_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728552890/Aqaar/Main%20Portal/community/images/Nuaiemiyah_Towers/_DSC1971-1728552890.jpg,2026-06-24T09:31:12.532Z
audit_ea381dec_0c0f_ed11_a2bb_00155d119f33_project_name_1,ea381dec_0c0f_ed11_a2bb_00155d119f33,project_name,Nuaimeya 3,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Nuaimeya%203&pageNumber=1&pageSize=100,project_name: Nuaimeya 3,2026-06-24T09:31:12.532Z
audit_ea381dec_0c0f_ed11_a2bb_00155d119f33_developer_2,ea381dec_0c0f_ed11_a2bb_00155d119f33,developer,Aqaar,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Nuaimeya%203&pageNumber=1&pageSize=100,developer: Aqaar,2026-06-24T09:31:12.532Z
audit_ea381dec_0c0f_ed11_a2bb_00155d119f33_project_code_3,ea381dec_0c0f_ed11_a2bb_00155d119f33,project_code,PRJ-153,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Nuaimeya%203&pageNumber=1&pageSize=100,project_code: PRJ-153,2026-06-24T09:31:12.532Z
audit_ea381dec_0c0f_ed11_a2bb_00155d119f33_project_for_4,ea381dec_0c0f_ed11_a2bb_00155d119f33,project_for,Leasing,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Nuaimeya%203&pageNumber=1&pageSize=100,project_for: Leasing,2026-06-24T09:31:12.532Z
audit_ea381dec_0c0f_ed11_a2bb_00155d119f33_project_description_5,ea381dec_0c0f_ed11_a2bb_00155d119f33,project_description,"Nuaimeya 3 represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.",https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Nuaimeya%203&pageNumber=1&pageSize=100,"project_description: Nuaimeya 3 represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential ",2026-06-24T09:31:12.532Z
audit_70b8dd4b_0ad1_e811_a2b8_00155d119707_project_name_1,70b8dd4b_0ad1_e811_a2b8_00155d119707,project_name,Old Civil Defense (Middle East ),https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Old%20Civil%20Defense%20(Middle%20East%20)&pageNumber=1&pageSize=100,project_name: Old Civil Defense (Middle East ),2026-06-24T09:31:12.532Z
audit_70b8dd4b_0ad1_e811_a2b8_00155d119707_developer_2,70b8dd4b_0ad1_e811_a2b8_00155d119707,developer,Aqaar,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Old%20Civil%20Defense%20(Middle%20East%20)&pageNumber=1&pageSize=100,developer: Aqaar,2026-06-24T09:31:12.532Z
audit_70b8dd4b_0ad1_e811_a2b8_00155d119707_project_code_3,70b8dd4b_0ad1_e811_a2b8_00155d119707,project_code,PRJ-71,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Old%20Civil%20Defense%20(Middle%20East%20)&pageNumber=1&pageSize=100,project_code: PRJ-71,2026-06-24T09:31:12.532Z
audit_70b8dd4b_0ad1_e811_a2b8_00155d119707_project_for_4,70b8dd4b_0ad1_e811_a2b8_00155d119707,project_for,Leasing,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Old%20Civil%20Defense%20(Middle%20East%20)&pageNumber=1&pageSize=100,project_for: Leasing,2026-06-24T09:31:12.532Z
audit_70b8dd4b_0ad1_e811_a2b8_00155d119707_latitude_5,70b8dd4b_0ad1_e811_a2b8_00155d119707,latitude,25.392604,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Old%20Civil%20Defense%20(Middle%20East%20)&pageNumber=1&pageSize=100,latitude: 25.392604,2026-06-24T09:31:12.532Z
audit_70b8dd4b_0ad1_e811_a2b8_00155d119707_longitude_6,70b8dd4b_0ad1_e811_a2b8_00155d119707,longitude,55.472062,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Old%20Civil%20Defense%20(Middle%20East%20)&pageNumber=1&pageSize=100,longitude: 55.472062,2026-06-24T09:31:12.532Z
audit_70b8dd4b_0ad1_e811_a2b8_00155d119707_telephone_7,70b8dd4b_0ad1_e811_a2b8_00155d119707,telephone,600515155,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Old%20Civil%20Defense%20(Middle%20East%20)&pageNumber=1&pageSize=100,telephone: 600515155,2026-06-24T09:31:12.532Z
audit_70b8dd4b_0ad1_e811_a2b8_00155d119707_email_8,70b8dd4b_0ad1_e811_a2b8_00155d119707,email,info@aqaar.com,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Old%20Civil%20Defense%20(Middle%20East%20)&pageNumber=1&pageSize=100,email: info@aqaar.com,2026-06-24T09:31:12.532Z
audit_fab7dd4b_0ad1_e811_a2b8_00155d119707_project_name_1,fab7dd4b_0ad1_e811_a2b8_00155d119707,project_name,Old Gold Market,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Old%20Gold%20Market&pageNumber=1&pageSize=100,project_name: Old Gold Market,2026-06-24T09:31:12.532Z
audit_fab7dd4b_0ad1_e811_a2b8_00155d119707_developer_2,fab7dd4b_0ad1_e811_a2b8_00155d119707,developer,Aqaar,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Old%20Gold%20Market&pageNumber=1&pageSize=100,developer: Aqaar,2026-06-24T09:31:12.532Z
audit_fab7dd4b_0ad1_e811_a2b8_00155d119707_project_code_3,fab7dd4b_0ad1_e811_a2b8_00155d119707,project_code,PRJ-12,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Old%20Gold%20Market&pageNumber=1&pageSize=100,project_code: PRJ-12,2026-06-24T09:31:12.532Z
audit_fab7dd4b_0ad1_e811_a2b8_00155d119707_project_for_4,fab7dd4b_0ad1_e811_a2b8_00155d119707,project_for,Leasing,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Old%20Gold%20Market&pageNumber=1&pageSize=100,project_for: Leasing,2026-06-24T09:31:12.532Z
audit_fab7dd4b_0ad1_e811_a2b8_00155d119707_sales_status_text_5,fab7dd4b_0ad1_e811_a2b8_00155d119707,sales_status_text,"Studio, 1, 2, 3 Bedrooms for rent",https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Old%20Gold%20Market&pageNumber=1&pageSize=100,"sales_status_text: Studio, 1, 2, 3 Bedrooms for rent",2026-06-24T09:31:12.532Z
audit_fab7dd4b_0ad1_e811_a2b8_00155d119707_start_price_6,fab7dd4b_0ad1_e811_a2b8_00155d119707,start_price,14400,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Old%20Gold%20Market&pageNumber=1&pageSize=100,start_price: 14400,2026-06-24T09:31:12.532Z
audit_fab7dd4b_0ad1_e811_a2b8_00155d119707_telephone_7,fab7dd4b_0ad1_e811_a2b8_00155d119707,telephone,600515155,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Old%20Gold%20Market&pageNumber=1&pageSize=100,telephone: 600515155,2026-06-24T09:31:12.532Z
audit_fab7dd4b_0ad1_e811_a2b8_00155d119707_email_8,fab7dd4b_0ad1_e811_a2b8_00155d119707,email,info@aqaar.com,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Old%20Gold%20Market&pageNumber=1&pageSize=100,email: info@aqaar.com,2026-06-24T09:31:12.532Z
audit_fab7dd4b_0ad1_e811_a2b8_00155d119707_whatsapp_9,fab7dd4b_0ad1_e811_a2b8_00155d119707,whatsapp,971543087732,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Old%20Gold%20Market&pageNumber=1&pageSize=100,whatsapp: 971543087732,2026-06-24T09:31:12.532Z
audit_0cb8dd4b_0ad1_e811_a2b8_00155d119707_project_name_1,0cb8dd4b_0ad1_e811_a2b8_00155d119707,project_name,Old Quds,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Old%20Quds&pageNumber=1&pageSize=100,project_name: Old Quds,2026-06-24T09:31:12.532Z
audit_0cb8dd4b_0ad1_e811_a2b8_00155d119707_developer_2,0cb8dd4b_0ad1_e811_a2b8_00155d119707,developer,Aqaar,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Old%20Quds&pageNumber=1&pageSize=100,developer: Aqaar,2026-06-24T09:31:12.532Z
audit_0cb8dd4b_0ad1_e811_a2b8_00155d119707_project_code_3,0cb8dd4b_0ad1_e811_a2b8_00155d119707,project_code,PRJ-21,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Old%20Quds&pageNumber=1&pageSize=100,project_code: PRJ-21,2026-06-24T09:31:12.532Z
audit_0cb8dd4b_0ad1_e811_a2b8_00155d119707_project_for_4,0cb8dd4b_0ad1_e811_a2b8_00155d119707,project_for,Leasing,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Old%20Quds&pageNumber=1&pageSize=100,project_for: Leasing,2026-06-24T09:31:12.532Z
audit_0cb8dd4b_0ad1_e811_a2b8_00155d119707_sales_status_text_5,0cb8dd4b_0ad1_e811_a2b8_00155d119707,sales_status_text,"1,2,3 Bedrooms for rent",https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Old%20Quds&pageNumber=1&pageSize=100,"sales_status_text: 1,2,3 Bedrooms for rent",2026-06-24T09:31:12.532Z
audit_0cb8dd4b_0ad1_e811_a2b8_00155d119707_start_price_6,0cb8dd4b_0ad1_e811_a2b8_00155d119707,start_price,20700,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Old%20Quds&pageNumber=1&pageSize=100,start_price: 20700,2026-06-24T09:31:12.532Z
audit_0cb8dd4b_0ad1_e811_a2b8_00155d119707_project_description_7,0cb8dd4b_0ad1_e811_a2b8_00155d119707,project_description,"Old Quds represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.",https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Old%20Quds&pageNumber=1&pageSize=100,"project_description: Old Quds represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential an",2026-06-24T09:31:12.532Z
audit_0cb8dd4b_0ad1_e811_a2b8_00155d119707_latitude_8,0cb8dd4b_0ad1_e811_a2b8_00155d119707,latitude,25.4028244,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Old%20Quds&pageNumber=1&pageSize=100,latitude: 25.4028244,2026-06-24T09:31:12.532Z
audit_0cb8dd4b_0ad1_e811_a2b8_00155d119707_longitude_9,0cb8dd4b_0ad1_e811_a2b8_00155d119707,longitude,55.4400826,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Old%20Quds&pageNumber=1&pageSize=100,longitude: 55.4400826,2026-06-24T09:31:12.532Z
audit_0cb8dd4b_0ad1_e811_a2b8_00155d119707_telephone_10,0cb8dd4b_0ad1_e811_a2b8_00155d119707,telephone,600515155,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Old%20Quds&pageNumber=1&pageSize=100,telephone: 600515155,2026-06-24T09:31:12.532Z
audit_0cb8dd4b_0ad1_e811_a2b8_00155d119707_email_11,0cb8dd4b_0ad1_e811_a2b8_00155d119707,email,info@aqaar.com,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Old%20Quds&pageNumber=1&pageSize=100,email: info@aqaar.com,2026-06-24T09:31:12.532Z
audit_0cb8dd4b_0ad1_e811_a2b8_00155d119707_whatsapp_12,0cb8dd4b_0ad1_e811_a2b8_00155d119707,whatsapp,971600515155,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Old%20Quds&pageNumber=1&pageSize=100,whatsapp: 971600515155,2026-06-24T09:31:12.532Z
audit_0cb8dd4b_0ad1_e811_a2b8_00155d119707_primary_image_url_13,0cb8dd4b_0ad1_e811_a2b8_00155d119707,primary_image_url,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728553896/Aqaar/Main%20Portal/community/images/Old_Quds/_DSC1840-1728553896.jpg,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Old%20Quds&pageNumber=1&pageSize=100,primary_image_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728553896/Aqaar/Main%20Portal/community/images/Old_Quds/_DSC1840-1728553896.jpg,2026-06-24T09:31:12.532Z
audit_e2bc7f18_16cd_f011_8543_6045bd6a88e0_project_name_1,e2bc7f18_16cd_f011_8543_6045bd6a88e0,project_name,Online Test Project,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Online%20Test%20Project&pageNumber=1&pageSize=100,project_name: Online Test Project,2026-06-24T09:31:12.532Z
audit_e2bc7f18_16cd_f011_8543_6045bd6a88e0_developer_2,e2bc7f18_16cd_f011_8543_6045bd6a88e0,developer,Aqaar,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Online%20Test%20Project&pageNumber=1&pageSize=100,developer: Aqaar,2026-06-24T09:31:12.532Z
audit_e2bc7f18_16cd_f011_8543_6045bd6a88e0_project_code_3,e2bc7f18_16cd_f011_8543_6045bd6a88e0,project_code,PRJ-452,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Online%20Test%20Project&pageNumber=1&pageSize=100,project_code: PRJ-452,2026-06-24T09:31:12.532Z
audit_bd8bd1e6_0420_e911_a2b8_00155d119707_project_name_1,bd8bd1e6_0420_e911_a2b8_00155d119707,project_name,Orient Towers,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Orient%20Towers&pageNumber=1&pageSize=100,project_name: Orient Towers,2026-06-24T09:31:12.532Z
audit_bd8bd1e6_0420_e911_a2b8_00155d119707_developer_2,bd8bd1e6_0420_e911_a2b8_00155d119707,developer,Aqaar,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Orient%20Towers&pageNumber=1&pageSize=100,developer: Aqaar,2026-06-24T09:31:12.532Z
audit_bd8bd1e6_0420_e911_a2b8_00155d119707_project_code_3,bd8bd1e6_0420_e911_a2b8_00155d119707,project_code,PRJ-120,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Orient%20Towers&pageNumber=1&pageSize=100,project_code: PRJ-120,2026-06-24T09:31:12.532Z
audit_bd8bd1e6_0420_e911_a2b8_00155d119707_project_for_4,bd8bd1e6_0420_e911_a2b8_00155d119707,project_for,Sales,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Orient%20Towers&pageNumber=1&pageSize=100,project_for: Sales,2026-06-24T09:31:12.532Z
audit_bd8bd1e6_0420_e911_a2b8_00155d119707_sales_status_text_5,bd8bd1e6_0420_e911_a2b8_00155d119707,sales_status_text,100% Sold out,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Orient%20Towers&pageNumber=1&pageSize=100,sales_status_text: 100% Sold out,2026-06-24T09:31:12.532Z
audit_bd8bd1e6_0420_e911_a2b8_00155d119707_start_price_6,bd8bd1e6_0420_e911_a2b8_00155d119707,start_price,284000,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Orient%20Towers&pageNumber=1&pageSize=100,start_price: 284000,2026-06-24T09:31:12.532Z
audit_bd8bd1e6_0420_e911_a2b8_00155d119707_project_description_7,bd8bd1e6_0420_e911_a2b8_00155d119707,project_description,"Orient Towers represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.",https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Orient%20Towers&pageNumber=1&pageSize=100,"project_description: Orient Towers represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residenti",2026-06-24T09:31:12.532Z
audit_bd8bd1e6_0420_e911_a2b8_00155d119707_latitude_8,bd8bd1e6_0420_e911_a2b8_00155d119707,latitude,25.4044917,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Orient%20Towers&pageNumber=1&pageSize=100,latitude: 25.4044917,2026-06-24T09:31:12.532Z
audit_bd8bd1e6_0420_e911_a2b8_00155d119707_longitude_9,bd8bd1e6_0420_e911_a2b8_00155d119707,longitude,55.4511638,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Orient%20Towers&pageNumber=1&pageSize=100,longitude: 55.4511638,2026-06-24T09:31:12.532Z
audit_bd8bd1e6_0420_e911_a2b8_00155d119707_telephone_10,bd8bd1e6_0420_e911_a2b8_00155d119707,telephone,600515155,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Orient%20Towers&pageNumber=1&pageSize=100,telephone: 600515155,2026-06-24T09:31:12.532Z
audit_bd8bd1e6_0420_e911_a2b8_00155d119707_email_11,bd8bd1e6_0420_e911_a2b8_00155d119707,email,info@aqaar.com,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Orient%20Towers&pageNumber=1&pageSize=100,email: info@aqaar.com,2026-06-24T09:31:12.532Z
audit_bd8bd1e6_0420_e911_a2b8_00155d119707_whatsapp_12,bd8bd1e6_0420_e911_a2b8_00155d119707,whatsapp,971600515155,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Orient%20Towers&pageNumber=1&pageSize=100,whatsapp: 971600515155,2026-06-24T09:31:12.532Z
audit_bd8bd1e6_0420_e911_a2b8_00155d119707_primary_image_url_13,bd8bd1e6_0420_e911_a2b8_00155d119707,primary_image_url,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1727939561/Aqaar/Main%20Portal/community/images/Orient_Towers/orient%20skyline-1727939561.jpg,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Orient%20Towers&pageNumber=1&pageSize=100,primary_image_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1727939561/Aqaar/Main%20Portal/community/images/Orient_Towers/orient%20skyline-1727939561.jpg,2026-06-24T09:31:12.532Z
audit_6cb8dd4b_0ad1_e811_a2b8_00155d119707_project_name_1,6cb8dd4b_0ad1_e811_a2b8_00155d119707,project_name,Preston shops,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Preston%20shops&pageNumber=1&pageSize=100,project_name: Preston shops,2026-06-24T09:31:12.532Z
audit_6cb8dd4b_0ad1_e811_a2b8_00155d119707_developer_2,6cb8dd4b_0ad1_e811_a2b8_00155d119707,developer,Aqaar,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Preston%20shops&pageNumber=1&pageSize=100,developer: Aqaar,2026-06-24T09:31:12.532Z
audit_6cb8dd4b_0ad1_e811_a2b8_00155d119707_project_code_3,6cb8dd4b_0ad1_e811_a2b8_00155d119707,project_code,PRJ-69,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Preston%20shops&pageNumber=1&pageSize=100,project_code: PRJ-69,2026-06-24T09:31:12.532Z
audit_6cb8dd4b_0ad1_e811_a2b8_00155d119707_project_for_4,6cb8dd4b_0ad1_e811_a2b8_00155d119707,project_for,Leasing,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Preston%20shops&pageNumber=1&pageSize=100,project_for: Leasing,2026-06-24T09:31:12.532Z
audit_6cb8dd4b_0ad1_e811_a2b8_00155d119707_start_price_5,6cb8dd4b_0ad1_e811_a2b8_00155d119707,start_price,30139,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Preston%20shops&pageNumber=1&pageSize=100,start_price: 30139,2026-06-24T09:31:12.532Z
audit_00f262fd_7fd2_ec11_a2c0_00155d119927_project_name_1,00f262fd_7fd2_ec11_a2c0_00155d119927,project_name,PRJ-RP,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=PRJ-RP&pageNumber=1&pageSize=100,project_name: PRJ-RP,2026-06-24T09:31:12.532Z
audit_00f262fd_7fd2_ec11_a2c0_00155d119927_developer_2,00f262fd_7fd2_ec11_a2c0_00155d119927,developer,Aqaar,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=PRJ-RP&pageNumber=1&pageSize=100,developer: Aqaar,2026-06-24T09:31:12.532Z
audit_00f262fd_7fd2_ec11_a2c0_00155d119927_project_code_3,00f262fd_7fd2_ec11_a2c0_00155d119927,project_code,PRJ-152,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=PRJ-RP&pageNumber=1&pageSize=100,project_code: PRJ-152,2026-06-24T09:31:12.532Z
audit_00f262fd_7fd2_ec11_a2c0_00155d119927_project_for_4,00f262fd_7fd2_ec11_a2c0_00155d119927,project_for,Leasing,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=PRJ-RP&pageNumber=1&pageSize=100,project_for: Leasing,2026-06-24T09:31:12.532Z
audit_1be2d3a1_dee9_ef11_a2ce_00155d119747_project_name_1,1be2d3a1_dee9_ef11_a2ce_00155d119747,project_name,Rashidia 2,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rashidia%202&pageNumber=1&pageSize=100,project_name: Rashidia 2,2026-06-24T09:31:12.532Z
audit_1be2d3a1_dee9_ef11_a2ce_00155d119747_developer_2,1be2d3a1_dee9_ef11_a2ce_00155d119747,developer,Aqaar,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rashidia%202&pageNumber=1&pageSize=100,developer: Aqaar,2026-06-24T09:31:12.532Z
audit_1be2d3a1_dee9_ef11_a2ce_00155d119747_project_code_3,1be2d3a1_dee9_ef11_a2ce_00155d119747,project_code,PRJ-168,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rashidia%202&pageNumber=1&pageSize=100,project_code: PRJ-168,2026-06-24T09:31:12.532Z
audit_f2b7dd4b_0ad1_e811_a2b8_00155d119707_project_name_1,f2b7dd4b_0ad1_e811_a2b8_00155d119707,project_name,Rashidia Towers,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rashidia%20Towers&pageNumber=1&pageSize=100,project_name: Rashidia Towers,2026-06-24T09:31:12.532Z
audit_f2b7dd4b_0ad1_e811_a2b8_00155d119707_developer_2,f2b7dd4b_0ad1_e811_a2b8_00155d119707,developer,Aqaar,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rashidia%20Towers&pageNumber=1&pageSize=100,developer: Aqaar,2026-06-24T09:31:12.532Z
