project_id,project_name,developer,developer_id,country,city,district,community,subcommunity,latitude,longitude,property_type,sub_type,ownership_type,status,completion_status,launch_year,handover_year,project_description,official_project_url,project_code,project_for,sales_status_text,start_price,currency,price_status,telephone,email,whatsapp,primary_image_url,source_links_json,last_verified,confidence_score
aab8dd4b_0ad1_e811_a2b8_00155d119707,Al Thuraya 2,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.393106,55.433668,residential,residential,unknown,active,"1,2,3 Bedrooms for rent",unknown,unknown,"Al Thuraya 2 is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.",https://www.aqaar.com/projects/aab8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-100,Leasing,"1,2,3 Bedrooms for rent",20000,AED,official,600515155,info@aqaar.com,971543087467,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728880599/Aqaar/Main%20Portal/community/images/Al_Thuraya_2/%D8%B3%D8%B3%D8%B3%D8%B3-1728880599.png,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Thuraya%202&pageNumber=1&pageSize=100""]",2026-06-24,0.86
acb8dd4b_0ad1_e811_a2b8_00155d119707,Al Thuraya 3,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.393412,55.433171,residential,residential,unknown,active,"1,2,3 Bedrooms for rent",unknown,unknown,"Al Thuraya 3 is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.",https://www.aqaar.com/projects/acb8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-101,Leasing,"1,2,3 Bedrooms for rent",33600,AED,official,600515155,info@aqaar.com,971543087467,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728880634/Aqaar/Main%20Portal/community/images/Al_Thuraya_3/_DSC1982-1728880634.jpg,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Thuraya%203&pageNumber=1&pageSize=100""]",2026-06-24,0.86
42b8dd4b_0ad1_e811_a2b8_00155d119707,Al Yasmeen Complex,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.396183,55.483812,residential,Leasing,unknown,active,"Studio, 1, 2, 3 Bedrooms for rent",unknown,unknown,"Al Yasmeen Complex is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.",https://www.aqaar.com/projects/42b8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-48,Leasing,"Studio, 1, 2, 3 Bedrooms for rent",14000,AED,official,600515155,info@aqaar.com,971543087739,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728877363/Aqaar/Main%20Portal/community/images/Al_Yasmeen_Complex/image00004-1728877363.jpg,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Yasmeen%20%20Complex&pageNumber=1&pageSize=100""]",2026-06-24,0.86
beabdf96_e122_e911_a2b8_00155d119707,Al Zahir,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.399147,55.440736,residential,residential,unknown,active,"1,2,3 Bedrooms for rent",unknown,unknown,"Al Zahir is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.",https://www.aqaar.com/projects/beabdf96-e122-e911-a2b8-00155d119707,PRJ-122,Leasing,"1,2,3 Bedrooms for rent",14400,AED,official,600515155,info@aqaar.com,971543087732,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728631328/Aqaar/Main%20Portal/community/images/Al_Zahir/Al%20Zahir-1728631327.png,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Zahir&pageNumber=1&pageSize=100""]",2026-06-24,0.86
02b8dd4b_0ad1_e811_a2b8_00155d119707,Al Zahra Complex,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.416648,55.444269,residential,residential,unknown,active,"Studio, 1, 2, 3 Bedrooms for rent",unknown,unknown,"Al Zahra Complex is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.",https://www.aqaar.com/projects/02b8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-16,Leasing,"Studio, 1, 2, 3 Bedrooms for rent",24000,AED,official,600515155,info@aqaar.com,971543087733,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728623473/Aqaar/Main%20Portal/community/images/Al_Zahra_Complex/_DSC1598-1728623473.jpg,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Zahra%20Complex&pageNumber=1&pageSize=100""]",2026-06-24,0.86
6c1c103f_f0f0_ea11_a2c4_00155d119619,Al-Khour Tower C,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.393745,55.457341,residential,residential,unknown,active,"1,2,3 Bedrooms for rent",unknown,unknown,"Al-Khour Tower C is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.",https://www.aqaar.com/projects/6c1c103f-f0f0-ea11-a2c4-00155d119619,PRJ-130,Leasing,"1,2,3 Bedrooms for rent",44400,AED,official,600515155,info@aqaar.com,971543087732,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1727939297/Aqaar/Main%20Portal/community/images/Al_Khour_Tower_C/2704%20-1-1727939297.jpg,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al-Khour%20Tower%20C&pageNumber=1&pageSize=100""]",2026-06-24,0.86
eeb7dd4b_0ad1_e811_a2b8_00155d119707,AL-Khour Towers,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,unknown,unknown,residential,residential,unknown,sold_out,100% Sold out,unknown,unknown,"AL-Khour Towers is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.",https://www.aqaar.com/projects/eeb7dd4b-0ad1-e811-a2b8-00155d119707,PRJ-6,Sales,100% Sold out,195000,AED,official,600515155,info@aqaar.com,971600515155,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728454108/Aqaar/Main%20Portal/community/images/AL_Khour_Towers/AL-Khour%20Towers-1728454108.png,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=AL-Khour%20Towers&pageNumber=1&pageSize=100""]",2026-06-24,0.86
88b8dd4b_0ad1_e811_a2b8_00155d119707,Amina Hospital,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.4031616,55.4408281,healthcare,healthcare,unknown,active,unknown,unknown,unknown,unknown,https://www.aqaar.com/projects/88b8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-83,Leasing,unknown,unknown,unknown,on_request,600515155,info@aqaar.com,unknown,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Amina%20Hospital&pageNumber=1&pageSize=100""]",2026-06-24,0.62
98de02ed_2222_e911_a2b8_00155d119707,Aqaar Offices,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.3924655,55.3627318,commercial,commercial,unknown,active,unknown,unknown,unknown,unknown,https://www.aqaar.com/projects/98de02ed-2222-e911-a2b8-00155d119707,PRJ-AO,Leasing,unknown,unknown,unknown,on_request,600515155,info@aqaar.com,971509622926,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Aqaar%20Offices&pageNumber=1&pageSize=100""]",2026-06-24,0.62
1ab8dd4b_0ad1_e811_a2b8_00155d119707,Asayel 1,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.391301,55.440565,residential,residential,unknown,active,"1,2,3 Bedrooms for rent",unknown,unknown,"Asayel 1 is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.",https://www.aqaar.com/projects/1ab8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-28,Leasing,"1,2,3 Bedrooms for rent",21600,AED,official,600515155,info@aqaar.com,971543087745,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728474250/Aqaar/Main%20Portal/community/images/Asayel_1/_DSC1474-1728474249.jpg,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Asayel%201&pageNumber=1&pageSize=100""]",2026-06-24,0.86
a0b8dd4b_0ad1_e811_a2b8_00155d119707,Asayel 2,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.391202,55.44019,residential,residential,unknown,active,"1,2,3 Bedrooms for rent",unknown,unknown,"Asayel 2 is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.",https://www.aqaar.com/projects/a0b8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-95,Leasing,"1,2,3 Bedrooms for rent",22800,AED,official,600515155,info@aqaar.com,971543087745,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728629388/Aqaar/Main%20Portal/community/images/Asayel_2/_DSC2015-1728629388.jpg,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Asayel%202&pageNumber=1&pageSize=100""]",2026-06-24,0.86
c05d8b0f_bab9_e911_a2bb_00155d119619,Beach Residence,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,unknown,unknown,residential,residential,unknown,sold_out,100% Sold out,unknown,unknown,unknown,https://www.aqaar.com/projects/c05d8b0f-bab9-e911-a2bb-00155d119619,PRJ-126,Sales,100% Sold out,unknown,unknown,sold_out,600515155,info@aqaar.com,971600515155,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Beach%20Residence&pageNumber=1&pageSize=100""]",2026-06-24,0.62
5cb8dd4b_0ad1_e811_a2b8_00155d119707,Bloomington School,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.4063808,55.4460024,education,education,unknown,active,unknown,unknown,unknown,unknown,https://www.aqaar.com/projects/5cb8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-61,Leasing,unknown,unknown,unknown,on_request,600515155,info@aqaar.com,unknown,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Bloomington%20School&pageNumber=1&pageSize=100""]",2026-06-24,0.62
64b8dd4b_0ad1_e811_a2b8_00155d119707,British International School,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.3555014,55.4451935,education,education,unknown,active,unknown,unknown,unknown,unknown,https://www.aqaar.com/projects/64b8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-65,Leasing,unknown,unknown,unknown,on_request,600515155,info@aqaar.com,unknown,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=British%20International%20School&pageNumber=1&pageSize=100""]",2026-06-24,0.62
54b8dd4b_0ad1_e811_a2b8_00155d119707,Building materials Factory,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,unknown,unknown,commercial,commercial,unknown,active,unknown,unknown,unknown,unknown,https://www.aqaar.com/projects/54b8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-57,Leasing,unknown,unknown,unknown,on_request,unknown,unknown,971509622926,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Building%20materials%20Factory&pageNumber=1&pageSize=100""]",2026-06-24,0.62
30b8dd4b_0ad1_e811_a2b8_00155d119707,City Towers,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.3907144,55.4399602,residential,residential,unknown,sold_out,100% Sold out,unknown,unknown,"City Towers is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.",https://www.aqaar.com/projects/30b8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-39,Sales,100% Sold out,222000,AED,official,600515155,info@aqaar.com,971600515155,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1727784220/Aqaar/Main%20Portal/community/images/City_Towers/City%20towers%20%283%29-1727784219.jpg,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=City%20Towers&pageNumber=1&pageSize=100""]",2026-06-24,0.86
04b8dd4b_0ad1_e811_a2b8_00155d119707,Commercial Complex,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.4100383,55.4434264,residential,residential,unknown,active,"1,2,3 Bedrooms for rent",unknown,unknown,"Commercial Complex is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.",https://www.aqaar.com/projects/04b8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-17,Leasing,"1,2,3 Bedrooms for rent",24000,AED,official,600515155,info@aqaar.com,971600515155,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728553750/Aqaar/Main%20Portal/community/images/Commercial_Complex/_DSC1851-1728553749.jpg,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Commercial%20Complex&pageNumber=1&pageSize=100""]",2026-06-24,0.86
16b8dd4b_0ad1_e811_a2b8_00155d119707,Corniche Tower,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.4025391,55.4294356,residential,residential,unknown,sold_out,100% Sold out,unknown,unknown,"Corniche Tower is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.",https://www.aqaar.com/projects/16b8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-26,Sales,100% Sold out,357000,AED,official,600515155,info@aqaar.com,971600515155,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728552955/Aqaar/Main%20Portal/community/images/Corniche_Tower/Corniche-Tower-Ajman-1728552955.jpg,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Corniche%20Tower&pageNumber=1&pageSize=100""]",2026-06-24,0.86
301c3301_382a_eb11_a2c5_00155d119619,Crown Private,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.4145508,55.5284665,mixed_use,mixed_use,unknown,active,unknown,unknown,unknown,unknown,https://www.aqaar.com/projects/301c3301-382a-eb11-a2c5-00155d119619,PRJ-135,Leasing,unknown,unknown,unknown,on_request,600515155,info@aqaar.com,unknown,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Crown%20Private&pageNumber=1&pageSize=100""]",2026-06-24,0.62
aeb8dd4b_0ad1_e811_a2b8_00155d119707,Crystal,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.392008,55.432314,commercial,commercial,unknown,active,"1,2,3 Bedrooms for rent",unknown,unknown,"Crystal represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.",https://www.aqaar.com/projects/aeb8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-102,Leasing,"1,2,3 Bedrooms for rent",25200,AED,official,600515155,info@aqaar.com,971543087467,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728879163/Aqaar/Main%20Portal/community/images/Crystal/_DSC1996-1728879163.png,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Crystal&pageNumber=1&pageSize=100""]",2026-06-24,0.86
38b8dd4b_0ad1_e811_a2b8_00155d119707,Crystal 1,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.392169,55.432306,commercial,commercial,unknown,active,"1,2,3 Bedrooms for rent",unknown,unknown,"Crystal 1 represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.",https://www.aqaar.com/projects/38b8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-43,Leasing,"1,2,3 Bedrooms for rent",27600,AED,official,600515155,info@aqaar.com,971543087467,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728903792/Aqaar/Main%20Portal/community/images/Crystal_1/uehcud-1728903792.png,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Crystal%201&pageNumber=1&pageSize=100""]",2026-06-24,0.86
eab7dd4b_0ad1_e811_a2b8_00155d119707,Dewan Towers,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.415972,55.442656,commercial,commercial,unknown,active,"Studio, 1, 2, 3 Bedrooms for rent",unknown,unknown,"Dewan Towers represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.",https://www.aqaar.com/projects/eab7dd4b-0ad1-e811-a2b8-00155d119707,PRJ-4,Leasing,"Studio, 1, 2, 3 Bedrooms for rent",12000,AED,official,600515155,info@aqaar.com,971543087733,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1727939694/Aqaar/Main%20Portal/community/images/Dewan_Towers/Artboard%206-1727939694.png,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Dewan%20Towers&pageNumber=1&pageSize=100""]",2026-06-24,0.86
836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,unknown,unknown,residential,residential,unknown,active,unknown,unknown,unknown,unknown,https://www.aqaar.com/projects/836256dc-a305-f111-8407-70a8a5232028,PRJ-182,Sales,unknown,unknown,unknown,on_request,unknown,unknown,unknown,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Dusit%20Thani%20Residences%20Ajman&pageNumber=1&pageSize=100""]",2026-06-24,0.62
14b8dd4b_0ad1_e811_a2b8_00155d119707,Falcon Towers,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.39907,55.4488644,commercial,commercial,unknown,sold_out,100% Sold out,unknown,unknown,"Falcon Towers represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.",https://www.aqaar.com/projects/14b8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-25,Sales,100% Sold out,183500,AED,official,600515155,info@aqaar.com,971600515155,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728628987/Aqaar/Main%20Portal/community/images/Falcon_Towers/Picture1-3-jpg-1728628987.png,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Falcon%20Towers&pageNumber=1&pageSize=100""]",2026-06-24,0.86
34b8dd4b_0ad1_e811_a2b8_00155d119707,Flamingo Building,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.422889,55.492602,commercial,commercial,unknown,active,"Studio, 1, 2, 3 Bedrooms for rent",unknown,unknown,"Flamingo Building represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.",https://www.aqaar.com/projects/34b8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-41,Leasing,"Studio, 1, 2, 3 Bedrooms for rent",19200,AED,official,600515155,info@aqaar.com,971543087740,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728553194/Aqaar/Main%20Portal/community/images/Flamingo_Building/Flamingo%20Building-1728553194.png,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Flamingo%20Building&pageNumber=1&pageSize=100""]",2026-06-24,0.86
36b8dd4b_0ad1_e811_a2b8_00155d119707,Flamingo Villas,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.422889,55.492602,commercial,commercial,unknown,active,Villa for rent,unknown,unknown,"Flamingo Villas represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.",https://www.aqaar.com/projects/36b8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-42,Leasing,Villa for rent,120000,AED,official,600515155,info@aqaar.com,971543087740,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728553045/Aqaar/Main%20Portal/community/images/Flamingo_Villas/_DSC1946-1728553044.jpg,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Flamingo%20Villas&pageNumber=1&pageSize=100""]",2026-06-24,0.86
bd3ddba0_76fe_eb11_a2c8_00155d119619,Galleria Mall,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.3904705,55.4687424,commercial,commercial,unknown,active,unknown,unknown,unknown,unknown,https://www.aqaar.com/projects/bd3ddba0-76fe-eb11-a2c8-00155d119619,PRJ-139,Leasing,unknown,unknown,unknown,on_request,unknown,unknown,971543087739,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728624186/Aqaar/Main%20Portal/community/images/Galleria_Mall/2017-11-28-1728624186.jpg,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Galleria%20Mall&pageNumber=1&pageSize=100""]",2026-06-24,0.62
